transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,amount_sek
32149004-c39b-46f0-a958-9be3f1ae05f9,2025-01-13 15:24:00,35349.9,SEK,SE8902XPHQ15953762308017,SE8902XBWW91028579125870,,Eskilstuna,Sweden,Mölndal,incoming,Reimbursement for travel,0.0
2d67b940-d17f-4633-b5f4-f2030c2dc4c8,2025-03-20 08:31:00,5383.51,SEK,SE8902QJSX02120298481356,SE8902VBPS31468933549596,Sweden,Karlskoga,Sweden,,incoming,Rent transfer,0.0
52b62fd2-d3d5-4ce5-842c-5db13a0cd73e,2025-01-14 12:23:00,24403.18,SEK,SE8902XARR24637715791113,SE8902ZIPR73751541971020,Sweden,,Sweden,Skövde,incoming,Utility bill,0.0
ff2447c0-91cd-47ea-b841-4d6e298052ee,2025-02-16 15:23:00,17342.5,SEK,SE8902YWQH50779746486712,SE8902IGWD35040860470840,,Sundsvall,Sweden,Göteborg,incoming,Gift to family member,0.0
3b13300d-40d6-4cc3-ad21-f271a00b2775,2025-04-14 17:40:00,11888.64,SEK,SE8902EFNV74784664776562,SE8902DIGS61927513105237,Sweden,Örnsköldsvik,Sweden,,incoming,Freelance project payment,0.0
8ede1fe7-1eae-4976-b1b4-b49fa27a33ff,2025-04-21 17:59:00,31284.84,SEK,SE8902FUXQ13611890616632,SE8902OKGM15362718359701,Sweden,,Sweden,Östersund,incoming,Loan repayment,0.0
70ee57a6-4d04-4483-a77f-6e1924231fce,2025-03-02 22:44:00,28976.88,SEK,SE8902VTXY24068790036789,SE8902FUEO19973931032909,Sweden,,Sweden,Sundsvall,outgoing,Loan repayment,0.0
fbdb62e7-1fb8-4ad5-82a3-a2ec5a6871d8,2025-02-06 15:15:00,45308.46,SEK,SE8902DTWL15581241936252,SE8902KJYB05100798381483,Sweden,Växjö,Sweden,,outgoing,Salary payment,0.0
145c439c-6a22-46c2-880c-4c2055c27f69,2025-01-01 04:10:00,26065.13,SEK,SE8902ORRS48118816092087,SE8902GXKS66714923613080,Sweden,Falun,Sweden,,outgoing,Salary payment,0.0
e78d54ce-73b6-420d-b259-6fe38d0a1a7f,2025-02-22 10:38:00,20320.65,SEK,SE8902DGXX88147139459340,SE8902TGDM09742731733206,Sweden,Skövde,,Sandviken,outgoing,Rent transfer,0.0
0502ed0a-7661-4707-81d8-1015f05d40da,2025-01-17 13:09:00,23845.71,SEK,SE8902MLNA56994057710583,SE8902LHXM42438714486224,,Varberg,Sweden,Örebro,incoming,Rent transfer,0.0
8ba1ea0b-76d7-4f7a-bfe6-5bec3847c4e7,2025-01-27 10:03:00,38054.3,SEK,SE8902QBPI92232356394837,SE8902MPFF59071266405689,,Lidköping,Sweden,Kalmar,incoming,Rent transfer,0.0
3cf6016c-e4f9-4aee-af18-70bf923f5c8f,2025-02-12 07:15:00,45738.98,SEK,SE8902AOEI11888157159723,SE8902DGRO18476288845448,Sweden,Halmstad,,Lund,incoming,Mobile recharge,0.0
c7f5ab5c-6dc4-409c-b005-390c6c95336d,2025-05-06 20:41:00,17321.95,SEK,SE8902EJYN15169896233918,SE8902XPRV76493567899496,,Karlskoga,Sweden,Karlstad,incoming,Online purchase,0.0
1d5a8100-9a88-4d7a-b436-3d170870faf7,2025-03-08 12:12:00,6026.92,SEK,SE8902LDPN73303918695424,SE8902PCFD04141042982858,,Karlstad,Sweden,Kristianstad,incoming,Utility bill,0.0
1123fce6-ae68-4964-8c2c-763a2e75a73f,2025-04-03 18:33:00,31922.85,SEK,SE8902TMSX38474464548691,SE8902HAHX05192939117708,Sweden,,Sweden,Alingsås,incoming,Payment for invoice #1251,0.0
cdf5ed64-6472-44a7-a5d0-3b2d7a272802,2025-01-01 00:01:00,27248.95,SEK,SE8902RQNM94686024135916,SE8902REOE84824920257605,Sweden,,Sweden,Jönköping,outgoing,Tax refund,0.0
22d5ea22-c106-4728-ace9-669a6e83fb6d,2025-02-18 12:51:00,25666.51,SEK,SE8902OZBM53448690509013,SE8902SPLA84551710891296,Sweden,Örebro,,Motala,incoming,Mobile recharge,0.0
3740119c-68f5-40bd-a658-e226f6a013fd,2025-02-12 10:17:00,44221.21,SEK,SE8902UWHJ79819805055119,SE8902ZUBS27912610124575,Sweden,Sundsvall,,Nyköping,outgoing,,0.0
9779ae8e-d30b-4dc9-82b2-627c377c6cf0,2025-01-29 15:27:00,461.87,SEK,SE8902KLVA35234334264887,SE8902ZRZI47417483372579,Sweden,,Sweden,Jönköping,incoming,Subscription fee,0.0
0264c409-d51b-451a-87d0-1735c5a6a3da,2025-04-11 18:28:00,18156.7,SEK,SE8902VJMZ66585930292336,SE8902IMDH11855815032434,Sweden,Kalmar,Sweden,,incoming,,0.0
95bed90a-12fe-4bfe-9e80-2727aac4d613,2025-03-06 09:11:00,16007.69,SEK,SE8902IFOG47846578093385,SE8902ZKCR38556369708361,Sweden,Malmö,Sweden,,outgoing,Rent transfer,0.0
ad393713-30cb-40a4-a4fb-74d1c509a2d3,2025-02-13 22:09:00,28280.24,SEK,SE8902HWHC81157429988113,SE8902HODK85678819977506,Sweden,,Sweden,Motala,incoming,Payment for invoice #3132,0.0
3bc6dc63-3b62-401e-9ccd-f8c8369e7ac6,2025-04-21 20:48:00,42570.74,SEK,SE8902TDWF15245617438533,SE8902ONZU44479921442383,Sweden,Ängelholm,Sweden,,incoming,Mobile recharge,0.0
9c9d18f3-c909-4a23-8769-dd60c69b8bf3,2025-03-17 23:31:00,43677.5,SEK,SE8902XCIR72675281902466,SE8902FCSV26977507325534,Sweden,,Sweden,Norrköping,incoming,Tax refund,0.0
aa684da7-ab4d-4706-b05d-ac9b872f3046,2025-02-11 12:25:00,24478.91,SEK,SE8902KWBD56921885506215,SE8902UYWH41914146129072,,Sandviken,Sweden,Motala,incoming,Utility bill,0.0
6c7eefcd-9f54-4b1c-a844-24bc2cd1da40,2025-01-08 11:35:00,5128.5,SEK,SE8902XARR24637715791113,SE8902GYOM68592348894619,Sweden,Östersund,,Helsingborg,incoming,Online purchase,0.0
b4e6340d-d6f4-4dc7-9527-bf76dee2eb19,2025-02-17 04:57:00,322.97,SEK,SE8902MAVP99765805035027,SE8902XFGN05965642065136,Sweden,Luleå,,Sundsvall,incoming,Freelance project payment,0.0
ac7541d7-7851-4837-a041-132c310a2457,2025-02-01 02:42:00,32683.7,SEK,SE8902XPKO29440306068239,SE8902KOWL19108099243979,Sweden,,Sweden,Stockholm,incoming,Freelance project payment,0.0
fb2a38c2-ede4-40ef-bc58-d75d1a251213,2025-05-10 21:35:00,8353.3,SEK,SE8902NSZV23305609626569,SE8902XTMW65537920620819,Sweden,,Sweden,Trelleborg,outgoing,Consulting fee,0.0
f81f44ab-f0a5-4550-90fa-5b4a0dfcb73e,2025-03-23 23:39:00,29513.13,SEK,SE8902UYWH41914146129072,SE8902VABD28433519743158,Sweden,Östersund,Sweden,,incoming,Rent transfer,0.0
7674b2ad-6640-45ef-8c11-0c43a373d3c7,2025-03-12 17:15:00,11544.74,SEK,SE8902BFKJ67373461094245,SE8902XIIY68366812613028,,Luleå,Sweden,Kristianstad,outgoing,Tax refund,0.0
a44a2d6c-3c41-431a-9f36-12ec57ec4e97,2025-05-17 04:41:00,29712.17,SEK,SE8902OUYV90192199566077,SE8902TBKW34062991571482,Sweden,Nyköping,Sweden,,incoming,Rent transfer,0.0
f640c187-ade0-4f90-afe7-99edd7d988f8,2025-01-02 21:38:00,37220.04,SEK,SE8902YLUL42869164891487,SE8902PXRQ98520175302074,Sweden,,Sweden,Nyköping,outgoing,Rent transfer,0.0
bd96fccb-bfc6-45fa-b964-fbdec809e73e,2022-07-08 01:22:00,22565.0,SEK,SE8902JYVV72673862515999,SE8902RXPZ64193650870827,Sweden,Eskilstuna,Sweden,,outgoing,Tax refund,0.0
d16a7b71-febc-4808-8289-cdc4c7ceb34a,2025-02-12 22:51:00,14298.77,SEK,SE8902OJZV87378441905395,SE8902RNLY55461931214075,Sweden,Piteå,Sweden,,outgoing,Gift to family member,0.0
4f53bedf-f5b3-474b-b22e-1c4cbb60a8fb,2025-04-05 21:27:00,14428.83,SEK,SE8902RHZS07263432451114,SE8902HMCZ09136061205337,Sweden,Sandviken,Sweden,,outgoing,Loan repayment,0.0
62cce793-99a5-4600-a744-cd1393ddad31,2025-03-31 21:13:00,27130.04,SEK,SE8902GREW10972860106946,SE8902HEMI79004079416247,Sweden,Falun,,Gävle,incoming,Freelance project payment,0.0
eebaf54d-9e20-49d6-a940-fca3b5ec3ce4,2025-01-06 17:52:00,2791.43,SEK,SE8902EQDP30307774877765,SE8902GJBL45406945630901,,Eskilstuna,Sweden,Landskrona,outgoing,Freelance project payment,0.0
4798e8bf-734e-443b-b9ed-cb8b299c484f,2025-01-29 16:18:00,28914.15,SEK,SE8902EWKS60852595775659,SE8902PCFY59781759139715,,Luleå,Sweden,Umeå,outgoing,Utility bill,0.0
2be352ed-17e8-41ec-bb14-28f25144f647,2025-03-13 23:13:00,36135.35,SEK,SE8902AXSS75904959058026,SE8902YHPG83168569237782,Sweden,Motala,Sweden,,outgoing,Reimbursement for travel,0.0
71be658d-50c1-49c3-b03a-d842a6a4558e,2025-03-27 17:16:00,45704.39,SEK,SE8902UZPG07009538779616,SE8902BADP38378986803145,Sweden,Piteå,Sweden,,outgoing,Utility bill,0.0
349c12e5-0550-47c9-9684-2c609a871944,2025-02-12 05:50:00,31168.35,SEK,SE8902UUTG33531545423098,SE8902CAYR28184400854269,Sweden,Jönköping,,Trelleborg,outgoing,Salary payment,0.0
d541fe74-510c-4743-8490-d349dd541bb0,2025-04-15 23:49:00,31174.48,SEK,SE8902VAPD72818464374400,SE8902RDFD79748993078910,,Skellefteå,Sweden,Halmstad,outgoing,Payment for invoice #8951,0.0
b59c8147-9d02-4d7c-a605-915cc9f0cf04,2025-03-28 12:21:00,36930.08,SEK,SE8902RCMP67198715313709,SE8902VANG86827956202560,Sweden,,Sweden,Malmö,outgoing,Subscription fee,0.0
ce68890c-4b6f-4266-b8f6-0baceb543e1e,2025-02-17 05:58:00,3471.08,SEK,SE8902EWKS60852595775659,SE8902MOYL96215082468431,Sweden,,Sweden,Östersund,incoming,Salary payment,0.0
2433e460-c66b-42a5-b4c8-dd8071ca17dc,2025-02-13 11:51:00,48252.86,SEK,SE8902SVEX40095531093926,SE8902YORA10515982490383,Sweden,Halmstad,Sweden,,outgoing,Gift to family member,0.0
6f8e5d45-58b8-407d-aa13-8a2c57a4c80e,2025-05-06 18:58:00,46046.98,SEK,SE8902BWXT39949824641151,SE8902KVOL90407760349687,Sweden,Örnsköldsvik,Sweden,,outgoing,Loan repayment,0.0
f2eef746-5aa5-4978-b488-d136478161f3,2025-02-07 17:56:00,8773.16,SEK,SE8902QCOM51159179331018,SE8902HBJK93110274210203,Sweden,Nyköping,Sweden,,incoming,Gift to family member,0.0
cb1e2303-7296-4f0d-ab03-4e1d0588192f,2025-03-13 07:13:00,38292.09,SEK,SE8902XPHQ15953762308017,SE8902CEKC27544305100945,Sweden,Luleå,,Västerås,outgoing,,0.0
7447bfcc-ceeb-474c-b174-5d2665b23916,2025-04-28 22:12:00,2054.09,SEK,SE8902XJAN35723200835220,SE8902IOJE14304978072957,Sweden,,Sweden,Skellefteå,outgoing,Salary payment,0.0
1130bb91-afbd-4965-a6ab-4fec9f4408ec,2025-02-12 09:20:00,23752.23,SEK,SE8902CMWE25531271390672,SE8902HHVE14882891293350,Sweden,Linköping,,Uppsala,incoming,Gift to family member,0.0
07e2e1cd-e90b-47bd-be3b-e3449eb730b1,2025-03-14 04:07:00,6688.62,SEK,SE8902THHW31823034276516,SE8902IDYW61560887680926,,Lund,Sweden,Halmstad,incoming,,0.0
49644e77-979e-41d7-bda3-e78c92e3ba5d,2025-01-04 20:17:00,44185.51,SEK,SE8902HHSO58247661775142,SE8902EMIT82352727650511,Sweden,Umeå,Sweden,,incoming,Subscription fee,0.0
bf28c182-395f-4a20-9249-c00eb4a2ce96,2025-03-29 00:06:00,17839.86,SEK,SE8902PYVE63223607468293,SE8902KLES25420753966546,Sweden,Skövde,,Skövde,outgoing,Reimbursement for travel,0.0
5363787b-2706-41b5-aa96-2f31182054a5,2025-01-14 12:16:00,19803.54,SEK,SE8902XTMW65537920620819,SE8902FKHS98022985303829,Sweden,Falun,Sweden,,incoming,Payment for invoice #9356,0.0
f8487635-d985-47b6-957d-30d84f42366f,2025-05-12 20:46:00,1154.46,SEK,SE8902EYAI40413449404955,SE8902QXXL08650991961519,Sweden,Skövde,Sweden,,outgoing,Utility bill,0.0
e17c5c0b-eb25-4313-93a2-c812a659511b,2025-03-11 12:58:00,35793.61,SEK,SE8902LVSQ11356198112962,SE8902IGKY05275707479128,,Trollhättan,Sweden,Falun,outgoing,Reimbursement for travel,0.0
ab376ced-b44f-4509-bb3f-29861e38c017,2025-02-11 11:58:00,22649.23,SEK,GB53BGTZ39793863075913,SE8902YRJE25577068372391,,Linköping,Sweden,Stockholm,incoming,Salary payment,0.0
f3521801-6975-4058-aa2b-2ccc602094f5,2025-02-23 21:12:00,12516.48,SEK,SE8902XVPE12442001326703,GB68RVGC91346964457128,,Sundsvall,Poland,Ząbki,incoming,Salary payment,0.0
0b97d4ec-b0d0-42dd-85f4-464131d0ad2f,2025-01-20 09:51:00,4914.11,SEK,SE8902QJSX02120298481356,GB15DYVR21713340357991,Sweden,,Sweden,Örnsköldsvik,incoming,Consulting fee,0.0
376894df-53d5-4bf1-8541-73aa216c75c0,2025-02-24 04:22:00,27117.53,SEK,SE8902HQID54921038055598,GB64QZZQ41116741915404,Sweden,Norrköping,,Barrymouth,outgoing,Subscription fee,0.0
90a438c1-c6a8-4a4e-833d-024ee222c38d,2025-04-19 06:29:00,30081.96,SEK,GB82NTZP18784461004537,SE8902UYWH41914146129072,Sweden,,Sweden,Borlänge,outgoing,Consulting fee,0.0
466ff084-96bb-4498-a04e-cf3b558fc8d9,2025-01-11 02:15:00,10788.74,USD,GB95VXBU05386146012044,SE8902KMMG56349206484127,Guadeloupe,West Kevin,Sweden,,outgoing,Mobile recharge,111048.5
d7f5169d-22d1-4596-b279-f433af8f9a4f,2025-02-05 00:39:00,39611.41,SEK,GB11VLSI58250735919255,SE8902GQAD77323256759071,Sweden,Alingsås,Sweden,,incoming,Utility bill,0.0
863cce5e-eef1-47b2-92a4-b04d97bd4ead,2025-04-01 05:29:00,5958.47,SEK,SE8902JXJJ56306612147768,GB94FQKH73739699290462,Sweden,,Estonia,North Evemouth,incoming,Reimbursement for travel,0.0
dc5ead41-046d-4743-8c7c-3de9317aa6de,2025-04-28 10:34:00,45447.02,USD,GB74IIEN14048510770959,SE8902ZEJN42200086959831,Somalia,Morrowstad,Sweden,,outgoing,Insurance payout,467786.18
e2525eec-43dc-4406-8ee0-fc962d2ca82b,2025-03-01 09:22:00,17740.44,SEK,SE8902QQEM64469622591152,GB56OELQ64916286151683,Sweden,Göteborg,,Miehikkälä,incoming,Salary payment,0.0
bb46d3f0-070f-45ec-a00e-1ed2e30d2699,2025-01-01 08:37:00,45815.05,SEK,SE8902EFNV74784664776562,GB03BOSM61785354855679,Sweden,Borlänge,Sweden,,incoming,Mobile recharge,0.0
7d556002-09a6-4d8c-9283-4449645cc4ce,2025-05-09 16:22:00,25553.55,USD,GB60HEFS04046850902963,SE8902FUEO19973931032909,Swaziland,East Damian,Sweden,,outgoing,Subscription fee,263022.69
a6a9fbe8-410f-4fb1-b3cc-b05927dae097,2025-05-08 03:24:00,26350.32,SEK,SE8902GNES50129557296591,GB63DXUF82342667381250,Sweden,,Sweden,Södertälje,outgoing,Tax refund,0.0
efea1d79-8188-4d90-bf77-30dd354aac5f,2025-03-03 06:00:00,14654.86,SEK,SE8902ZZNR41237043450267,GB43XBAM71086439283345,,Karlskoga,Sweden,Falun,outgoing,Tax refund,0.0
01e83924-d375-4b3f-b2b4-b474c1ddbf71,2025-03-19 08:14:00,5170.63,SEK,SE8902ZVTV98812993474647,GB63TAEO19642817829772,Sweden,Lund,Sweden,,incoming,Tax refund,0.0
0414bfbd-38f8-42ca-8fd5-d11f609a6447,2025-04-15 18:10:00,30597.37,USD,GB39YSFV00046727209114,SE8902XFDS45905033879975,,New Jessica,Sweden,Lidköping,incoming,Payment for invoice #4745,314938.73
427e2f4c-e290-41ad-928d-15c64d4dc09c,2025-04-14 18:15:00,25450.91,SEK,SE8902VZIJ18435178550619,GB30KRZV61410226987128,Sweden,Jönköping,Sweden,,incoming,Payment for invoice #2242,0.0
4bec0f95-e709-4f37-9010-5a79e57213a6,2025-02-19 19:01:00,29747.32,SEK,GB86NSNS61441650089088,SE8902IMEB42197421849807,Sweden,,Sweden,Ängelholm,incoming,,0.0
37eecbb9-87d7-41bc-9a41-264e242c7750,2025-01-16 15:13:00,4802.9,EUR,GB87MEXR78864312440094,SE8902TGSS63115928762234,Finland,,Sweden,Norrköping,incoming,Mobile recharge,55753.98
90bb1c77-b9b2-445e-8b09-25eb2621b2e6,2025-02-17 16:19:00,41752.56,SEK,SE8902DBWG37143242474670,GB89AAEK77184038540822,Sweden,Uppsala,Sweden,,outgoing,Online purchase,0.0
a6c41a33-81c4-4e5a-9259-55ed5b381c6c,2025-04-27 21:10:00,5906.97,SEK,SE8902TMKE53720750940968,GB39THJD43431851968382,Sweden,Borlänge,,Juarezchester,outgoing,Mobile recharge,0.0
c6f5ce7f-6a73-4b14-8256-dd8666df2d81,2025-02-23 23:47:00,8151.8,SEK,SE8902FEUM16554377486070,GB98XTAK90883306509669,,Piteå,Sweden,Örnsköldsvik,incoming,Rent transfer,0.0
497f99c8-efd4-4155-b578-75b953a4d60d,2025-04-14 06:56:00,32433.16,USD,GB28GICR11045621451134,SE8902BBBD92900838719471,,North Siimville,Sweden,Helsingborg,outgoing,Consulting fee,333834.52
aad0d9c7-df81-4d1a-8991-2c6160e2391c,2025-02-25 17:07:00,49500.9,USD,GB71YVXF01702753299601,SE8902IDDI95912852862700,Guatemala,,Sweden,Borås,incoming,Utility bill,509512.76
d7b783f9-bd1d-44db-905e-bd9f1a8b2b9e,2025-04-03 07:44:00,45499.59,SEK,GB84SNWQ56952288689592,SE8902TKZA24932488770695,Sweden,Uddevalla,,Alingsås,outgoing,,0.0
545550ea-5e9e-42dc-a3cf-9e91a28bd597,2025-01-11 22:16:00,14028.69,SEK,SE8902QCOM51159179331018,GB73NOIQ07976158696175,Sweden,,Sweden,Linköping,outgoing,Freelance project payment,0.0
22d6c2e8-5c91-426e-9ed6-355a5b90db97,2025-02-04 08:07:00,41378.53,SEK,SE8902PVRO74801343887399,GB22LVAJ33616647515091,Sweden,,Estonia,Eneborough,outgoing,Insurance payout,0.0
e54364a4-10b7-4bfe-9efd-a5e7f8ec5b78,2025-03-05 21:11:00,44281.73,SEK,SE8902YANL80406594542262,GB17ENLB46437619925567,,Gävle,Sweden,Örnsköldsvik,incoming,Rent transfer,0.0
3f623232-ba71-4d4f-b5ea-c991dff6804d,2025-02-15 12:11:00,49701.5,SEK,GB42ZKWQ07151683700393,SE8902ZPXA01787857989303,Sweden,,Sweden,Karlskrona,incoming,Freelance project payment,0.0
3a969a45-7359-4217-b78a-1d440d16584f,2025-01-31 07:36:00,43845.13,SEK,GB09YYCU75807390075732,SE8902YRPI91283893221753,,Eskilstuna,Sweden,Stockholm,outgoing,Mobile recharge,0.0
f8fa8eb2-0c93-433f-820b-60e70e6d26f4,2025-04-11 23:04:00,20552.76,SEK,GB34AIAH75423798531197,SE8902TRFM79815586179217,Sweden,Kalmar,,Växjö,outgoing,Tax refund,0.0
9a07b82c-b830-4f52-a9d5-c1784f672601,2025-03-17 12:36:00,17635.98,SEK,GB34BHGM55807592299624,SE8902YZWC23724318974586,Sweden,Motala,Sweden,,incoming,Payment for invoice #6592,0.0
b4b57262-0776-4575-864f-d131ee0ce859,2025-01-03 19:32:00,8176.08,SEK,SE8902AZMF62874749728667,GB40XOPO51333728584359,Sweden,,Sweden,Uppsala,outgoing,Insurance payout,0.0
a71db20a-226e-41f3-a2ab-b83dde86d3fd,2025-03-29 00:18:00,8531.89,SEK,GB39BNQQ51991276404143,SE8902QOLP68576231602784,Sweden,Eskilstuna,,Karlskoga,outgoing,Salary payment,0.0
eaa1be9b-103e-43f7-b8b1-373025aeb4a3,2025-03-06 12:44:00,46038.93,SEK,GB60YDHU80873070836888,SE8902WDCF38284869757417,Sweden,Uppsala,Sweden,,outgoing,,0.0
c15097c3-765c-4cf1-b95a-5c5e002e5421,2025-03-03 04:53:00,49716.1,USD,GB84QKNS84128550878779,SE8902SMBI03438185868162,,Bakerview,Sweden,Halmstad,outgoing,Consulting fee,511727.82
2213a46b-3c14-4a07-98db-d763c99c2373,2025-01-29 11:47:00,27997.71,USD,GB78OISN27696814269114,SE8902TBKW34062991571482,Northern Mariana Islands,North Melanie,Sweden,,outgoing,Online purchase,288180.43
ff3d593f-ff91-41b1-8606-225d75adbe48,2025-04-09 22:13:00,45671.36,SEK,GB89KPLU73284833089917,SE8902YJGY22142109131075,,Södertälje,Sweden,Stockholm,outgoing,Salary payment,0.0
9bec9ed5-6d0d-45a8-817a-a37d4eccd95f,2025-02-06 06:35:00,38141.46,SEK,SE8902KDEZ48747876485385,GB08ILCL67513845833845,Sweden,Skellefteå,,Borås,outgoing,Rent transfer,0.0
1c8af26c-f6fd-4237-ba87-3ccf1e617e08,2025-02-14 05:44:00,14436.78,SEK,SE8902KKUH06675943754803,GB63VAUL98813378728159,Sweden,,Sweden,Örebro,incoming,Loan repayment,0.0
96a639bd-097f-414c-ae5b-bb437b079c79,2025-02-09 13:43:00,41166.35,SEK,SE8902XYRM52103884724966,GB64LDBC48558054656378,Sweden,,Sweden,Karlstad,outgoing,Online purchase,0.0
6f9708c5-196a-4feb-8615-7a970c06acdd,2025-01-25 15:16:00,29761.88,SEK,SE8902TKNC87869236455689,GB81JCCM95833128294466,Sweden,Halmstad,,Cobbville,incoming,Subscription fee,0.0
4759ac76-1d27-4cdf-8434-7c55b9df02a8,2025-01-06 11:52:00,43667.18,SEK,SE8902AFOU10164539916013,GB29LJEO15469382319635,,Karlstad,Bhutan,South Gary,outgoing,Salary payment,0.0
d56f82e1-a409-4693-8727-ed2290835667,2025-05-11 09:29:00,41040.17,SEK,SE8902OLFT37200388827050,GB96QYWB37614566352349,Sweden,,Finland,Somero,incoming,Freelance project payment,0.0
27042b06-e184-4872-8c48-5a3d6aafb625,2025-04-22 23:12:00,48029.98,SEK,GB60BGEC74769898247553,SE8902LDPN73303918695424,Sweden,Lidingö,Sweden,,outgoing,Consulting fee,0.0
cf7aeba9-36db-4f5d-9135-95475955cce0,2025-04-01 23:53:00,35946.85,USD,GB72CBBR19386665634756,SE8902IQAS41209315371860,Gambia,Jonesville,Sweden,,outgoing,Gift to family member,370000.93
cabf47c3-bc68-4b38-b286-3d8f9cac98fe,2025-05-17 14:12:00,40028.6,EUR,GB87BPEG33974307036222,SE8902RBXU00091422402190,,Nauen,Sweden,Kalmar,outgoing,Consulting fee,464668.0
282fc99f-2301-436c-b047-497968f36d18,2025-02-01 12:44:00,27762.3,SEK,GB04QFJN03191562374578,SE8902LVNK47443019784697,,Linköping,Sweden,Västerås,incoming,Gift to family member,0.0
a2c48d59-783a-4847-909a-baa8b69b1b68,2025-04-30 01:56:00,11207.78,SEK,SE8902FOBI10005828618756,GB59GLXE94962207029107,Sweden,Landskrona,,Göteborg,incoming,Consulting fee,0.0
3eeec0db-b0fe-4e85-a0b3-34c70cf656db,2025-03-05 10:14:00,6282.31,SEK,SE8902RYFQ25380828380867,GB18PRTM26137995650625,,Karlstad,Sweden,Motala,incoming,Online purchase,0.0
ac56f4e8-735f-4ca8-a751-9b9e0026f5a3,2025-09-08 12:31:00,31475.81,SEK,GB83VVFH63881768596864,SE8902IASU37111569398010,Sweden,Halmstad,Sweden,,outgoing,Rent transfer,0.0
ac8f18da-d589-43f5-b111-b5b1e3c4c2c1,2025-03-19 20:24:00,13527.83,SEK,SE8902KMXN52564213381947,GB13CSHX75624513359107,Sweden,Falun,,Anneliport,incoming,Freelance project payment,0.0
bcba08e4-45fb-4f1d-885b-ce252d1fdcc1,2025-01-26 08:45:00,40592.78,SEK,SE8902XUYH86436254539837,GB76AJXI95199545916643,,Stockholm,Mauritania,South Kristin,outgoing,Salary payment,0.0
c2f01089-9dea-45af-86ce-4004fd29c645,2025-03-17 14:18:00,45629.84,SEK,SE8902LLGR94243337164385,GB84GSEI95726035009996,Sweden,,Norway,Danielsen,outgoing,Subscription fee,0.0
74c0248f-9422-4cdb-9459-9e6acae67283,2025-02-18 03:23:00,10062.42,EUR,GB29DZXM01793397068964,SE8902SVVA72606563438599,Germany,Havelberg,,Växjö,outgoing,Subscription fee,116808.6
25142877-0f23-4534-be94-e648c9a01554,2025-03-28 19:03:00,12166.0,SEK,GB95IRUV90894536806781,SE8902BCJH45677202414984,Sweden,Uddevalla,Sweden,,outgoing,,0.0
a3429411-f8f7-482d-9366-f29e952f7f53,2025-02-17 13:46:00,49243.69,SEK,SE8902VLZY43895735167710,GB71TURI86835217009730,Sweden,,Sweden,Örebro,incoming,Consulting fee,0.0
39571a53-30ca-4cdb-a13b-50ff0da68cd5,2025-02-16 09:39:00,27078.85,SEK,SE8902SNGW19711846882889,GB52NWHL28611904004506,Sweden,,Myanmar,Wademouth,incoming,Freelance project payment,0.0
599bc3d3-b59e-4f3d-b199-03243bea43a1,2025-01-06 05:45:00,27333.3,SEK,SE8902SVTA51705365680131,GB65BTYK42281438824565,Sweden,Lidingö,,Landskrona,outgoing,Reimbursement for travel,0.0
d9ea3e71-d614-405d-8b66-db83def21465,2025-02-20 03:43:00,37710.86,SEK,SE8902OILP02531246077432,GB51ZWIE42832077685141,Sweden,,Guinea-Bissau,East Christopher,incoming,Rent transfer,0.0
437dcf16-ed89-4604-adc2-e40ad06f0222,2025-02-18 07:59:00,1278.65,USD,GB90DGLP74860078333854,SE8902GQAD77323256759071,Poland,Pabianice,Sweden,,outgoing,Utility bill,13161.14
19632581-626a-42eb-9c5c-6c38980de035,2025-01-03 21:27:00,3982.47,SEK,SE8902GIHV74884246842599,GB25NRSU31264670239815,Sweden,Karlstad,,Port Sarah,outgoing,Mobile recharge,0.0
91b7c627-25b6-4e71-b1b7-85f8c3d8b466,2025-05-14 01:14:00,45815.44,SEK,SE8902ZTYB33411513006359,GB60JYQF62239801870886,Sweden,Örnsköldsvik,,Eskilstuna,outgoing,Mobile recharge,0.0
7839fc7a-f0fc-43f3-8f34-16b81a225fb7,2025-01-16 16:09:00,5574.18,SEK,SE8902XYVB77684435420465,GB27KKRO47387106124759,Sweden,Östersund,Sweden,,incoming,Mobile recharge,0.0
729a757b-7224-40a1-b2e6-a07aa926d73d,2025-01-12 07:17:00,11207.87,SEK,SE8902FGVS05404234689422,GB30DYNH31250914646969,,Norrköping,Sweden,Sundsvall,incoming,Rent transfer,0.0
660b8937-0791-450b-95c6-56d6b7ced165,2025-01-22 07:27:00,42250.72,SEK,SE8902PKJC56529381306922,GB60ZBRB11481592432470,Sweden,Karlskrona,,Halmstad,incoming,Reimbursement for travel,0.0
73c3d25b-863d-4c8c-b74d-d81e33e7c9a1,2025-04-06 16:05:00,17472.47,EUR,GB03CDQJ62697610035770,SE8902FWBT85916441228504,Germany,,Sweden,Skövde,outgoing,Gift to family member,202827.42
3e8904fb-09d0-42ff-9483-9a9c43ef2d86,2025-03-01 12:17:00,11949.57,SEK,SE8902AEAH33465529509698,GB48JVVO83584504033561,Sweden,Sundsvall,Sweden,,incoming,Payment for invoice #2570,0.0
17886a85-a758-42b7-a296-92234ea8453a,2025-04-04 10:37:00,41481.18,SEK,SE8902APRX63562848993577,GB07FCMR40331838288190,Sweden,,Mexico,Danielland,incoming,Tax refund,0.0
